##NAMES=Gold
##RRUFFID=R070279
##IDEAL CHEMISTRY=Au
##LOCALITY=Agua Fria Canyon Mine, Mariposa County, California, USA
##OWNER=RRUFF
##SOURCE=Michael Scott
##DESCRIPTION=Metallic gold yellow thin nugget
##DIFFRACTION SAMPLE DESCRIPTION=Hammered into thin foil
##STATUS=The identification of this mineral has been confirmed by X-ray diffraction and chemical analysis
##URL=rruff.info/R070279
##MEASURED CHEMISTRY=(Au_0.985_Ag_0.010_Cu_0.005_)_Σ=1_
##CELL PARAMETERS=a: 4.0792(2) b: 4.0792(2) c: 4.0792(2) alpha: 90 beta: 90 gamma: 90 volume: 67.879(9) crystal system: cubic
13.10000, 12.54973
13.11000, 1.537861
13.12000, 20.52615
13.13000, 14.51461
13.14000, 21.33378
13.15000, 7.322578
13.16000, 13.58605
13.17000, 10.57520
13.18000, 24.56451
13.19000, 7.553989
13.20000, 14.54363
13.21000, 7.295609
13.22000, 21.28560
13.23000, 6.973473
13.24000, 10.96384
13.25000, 12.95439
13.26000, 9.945679
13.27000, 10.93716
13.28000, 16.92885
13.29000, 21.92073
13.30000, 8.912819
13.31000, 9.4887003E-02
13.32000, 3.897572
13.33000, 5.890240
13.34000, 18.88312
13.35000, 11.87620
13.36000, 6.869484
13.37000, 10.86298
13.38000, 14.85668
13.39000, 7.850597
13.40000, 12.84473
13.41000, 17.83906
13.42000, 10.83388
13.43000, 13.82918
13.44000, 10.82555
13.45000, 16.82214
13.46000, 18.81894
13.47000, 23.98904
13.48000, 22.98626
13.49000, 15.98396
13.50000, 10.98194
13.51000, 27.98013
13.52000, 12.97852
13.53000, 11.97713
13.54000, 12.97593
13.55000, 2.975235
13.56000, 7.974743
13.57000, 13.97446
13.58000, 0.8764990
13.59000, 9.876644
13.60000, 2.877003
13.61000, 8.877575
